43;2;'102010218';'INVESTIGAÇÃO DE SURTOS DE INFECÇÃO EM SERVIÇOS DE SAÚDE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
44;2;'102010226';'ATIVIDADE EDUCATIVA PARA A POPULAÇÃO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
45;2;'102010234';'RECEBIMENTO DE DENÚNCIAS/RECLAMAÇÕES';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
46;2;'102010242';'ATENDIMENTO À DENÚNCIAS/RECLAMAÇÕES';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
47;2;'102010250';'CADASTRO DE HOSPITAIS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
48;2;'102010269';'LICENCIAMENTO SANITÁRIO DE HOSPITAIS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
49;2;'102010277';'CADASTRO DE INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
50;2;'102010285';'INSPEÇÃO SANITÁRIA DE INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
51;2;'102010293';'LICENCIAMENTO SANITÁRIO DE INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
52;2;'102010307';'CADASTRO DE INDÚSTRIAS DE MEDICAMENTOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
53;2;'102010315';'INSPEÇÃO SANITÁRIA DE INDÚSTRIA DE MEDICAMENTOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
54;2;'102010323';'LICENCIAMENTO SANITÁRIO DE INDÚSTRIAS DE MEDICAMENTOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
55;2;'102010331';'CADASTRO DE SERVIÇOS DE DIAGNÓSTICO E TRATAMENTO DO CÂNCER DE COLO DE ÚTERO E MAMA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
56;2;'102010340';'INSPEÇÃO SANITÁRIA DE SERVIÇOS DE DIAGNÓSTICO E TRATAMENTO DO CÂNCER DE COLO DE ÚTERO E MAMA.';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
57;2;'102010358';'LICENCIAMENTO SANITÁRIO DE SERVIÇOS DE DIAGNÓSTICO E TRATAMENTO DO CÂNCER DE COLO DE ÚTERO E MAMA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
58;2;'102010366';'CADASTRO DE SERVIÇOS HOSPITALARES DE ATENÇÃO AO PARTO E À CRIANÇA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
59;2;'102010374';'INSPEÇÃO SANITÁRIA DE SERVIÇOS HOSPITALARES DE ATENÇÃO AO PARTO E À CRIANÇA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
60;2;'102010382';'LICENCIAMENTO SANITÁRIO DE SERVIÇOS HOSPITALARES DE ATENÇÃO AO PARTO E À CRIANÇA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
61;2;'102010390';'CADASTRO DE SERVIÇOS DE HEMOTERAPIA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
62;2;'102010404';'INSPEÇÃO SANITÁRIA DE SERVIÇOS DE HEMOTERAPIA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
63;2;'102010412';'LICENCIAMENTO SANITÁRIO DE SERVIÇOS DE HEMOTERAPIA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
64;2;'102010420';'CADASTRO DE SERVIÇOS DE TERAPIA RENAL SUBSTITUTIVA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
65;2;'102010439';'INSPEÇÃO SANITÁRIA DE SERVIÇOS DE TERAPIA RENAL SUBSTITUTIVA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
66;2;'102010447';'LICENCIAMENTO SANITÁRIO DE SERVIÇOS DE TERAPIA RENAL SUBSTITUTIVA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
67;2;'102010455';'CADASTRO DE SERVIÇOS DE ALIMENTAÇÃO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
68;2;'102010463';'INSPEÇÃO SANITÁRIA DE SERVIÇOS DE ALIMENTAÇÃO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
69;2;'102010471';'LICENCIAMENTO SANITÁRIO DE SERVIÇOS DE ALIMENTAÇÃO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
70;2;'102010480';'FISCALIZAÇÃO DO USO DE PRODUTOS FUMÍGENOS DERIVADOS DO TABACO EM AMBIENTES COLETIVOS FECHADOS, PÚBLICOS OU PRIVADOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
71;2;'102010498';'LAUDO DE ANÁLISE LABORATORIAL DO PROGRAMA DE MONITORAMENTO DE ALIMENTOS RECEBIDOS PELA VIGILÂNCIA SANITÁRIA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
72;2;'102010501';'ATIVIDADES EDUCATIVAS SOBRE A TEMÁTICA DA DENGUE,REALIZADAS PARA A POPULAÇÃO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
73;2;'102010510';'ATIVIDADES EDUCATIVAS,COM RELAÇÃO AO CONSUMO DE SÓDIO, AÇÚCAR E GORDURAS, REALIZADAS PARA O SETOR REGULADO E A POPULAÇÃO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
74;2;'102010528';'INSTAURAÇÃO DE PROCESSO ADMINISTRATIVO SANITÁRIO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
75;2;'102010536';'CONCLUSÃO DE PROCESSO ADMINISTRATIVO SANITÁRIO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
76;2;'102010544';'CADASTRO DE INDÚSTRIAS DE INSUMOS FARMACÊUTICOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
77;2;'102010552';'CADASTRO DE INDÚSTRIAS DE PRODUTOS PARA SAÚDE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
78;2;'102010560';'INSPEÇÃO SANITÁRIA DE INDÚSTRIAS DE INSUMOS FARMACÊUTICOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
79;2;'102010579';'INSPEÇÃO SANITÁRIA DE INDÚSTRIAS DE PRODUTOS PARA SAÚDE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
80;2;'102010587';'IMPLEMENTAÇÃO DE PROCEDIMENTOS (POPS) HARMONIZADOS EM NÍVEL TRIPARTITE RELACIONADOS À INSPEÇÃO EM ESTABELECIMENTOS FABRICANTES DE MEDICAMENTOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
81;2;'102010595';'IMPLEMENTAÇÃO DE PROCEDIMENTOS (POPS) HARMONIZADOS EM NÍVEL TRIPARTITE RELACIONADOS À INSPEÇÃO EM ESTABELECIMENTOS FABRICANTES DE INSUMOS FARMACÊUTICOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
82;2;'102010609';'IMPLEMENTAÇÃO DE PROCEDIMENTOS (POPS) HARMONIZADOS EM NÍVEL TRIPARTITE RELACIONADOS A INSPEÇÃO EM ESTABELECIMENTOS FABRICANTES DE PRODUTOS PARA SAÚDE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
83;2;'102010617';'ENVIO DE RELATÓRIOS DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE MEDICAMENTOS À ANVISA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
84;2;'102010625';'ENVIO DE RELATÓRIOS DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE INSUMOS FARMACÊUTICOS À ANVISA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
85;2;'102010633';'ENVIO DE RELATÓRIOS DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE PRODUTOS PARA SAÚDE À ANVISA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
86;2;'102010641';'AUDITORIAS INTERNAS REALIZADAS NO DEPARTAMENTO RESPONSÁVEL PELAS ATIVIDADES DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE MEDICAMENTOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
87;2;'102010650';'AUDITORIAS INTERNAS REALIZADAS NO DEPARTAMENTO RESPONSÁVEL PELAS ATIVIDADES DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE INSUMOS FARMACÊUTICOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
88;2;'102010668';'AUDITORIAS INTERNAS REALIZADAS NO DEPARTAMENTO RESPONSÁVEL PELAS ATIVIDADES DE INSPEÇÃO DE ESTABELECIMENTOS FABRICANTES DE PRODUTOS PARA SAÚDE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
89;2;'102020019';'VIGILÂNCIA DA SITUAÇÃO DE SAÚDE DOS TRABALHADORES';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
90;2;'102020027';'ATIVIDADE EDUCATIVA EM SAÚDE DO TRABALHADOR';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
91;2;'102020035';'INSPEÇÃO SANITÁRIA EM SAÚDE DO TRABALHADOR';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
92;3;'201010011';'AMNIOCENTESE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
93;3;'201010020';'BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
94;3;'201010038';'BIOPSIA CIRURGICA DE TIREOIDE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
95;3;'201010046';'BIOPSIA DE ANUS E CANAL ANAL';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
96;3;'201010054';'BIOPSIA DE BACO POR PUNCAO / ASPIRACAO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
97;3;'201010062';'BIOPSIA DE BEXIGA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
98;3;'201010070';'BIOPSIA DE BOLSA ESCROTAL';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
99;3;'201010089';'BIOPSIA DE CONDUTO AUDITIVO EXTERNO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
100;3;'201010097';'BIOPSIA DE CONJUNTIVA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
101;3;'201010100';'BIOPSIA DE CORDAO ESPERMATICO (UNILATERAL)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
102;3;'201010119';'BIOPSIA DE CORNEA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
103;3;'201010127';'BIOPSIA DE CORPO VERTEBRAL A CEU ABERTO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
104;3;'201010135';'BIOPSIA DE CORPO VERTEBRAL LAMINA E PEDICULO VERTEBRAL (POR DISPOSITIVO GUIADO)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
105;3;'201010143';'BIOPSIA DE ENDOCARDIO / MIOCARDIO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
106;3;'201010151';'BIOPSIA DE ENDOMETRIO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
107;3;'201010160';'BIOPSIA DE ENDOMETRIO POR ASPIRACAO MANUAL INTRAUTERINA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
108;3;'201010178';'BIOPSIA DE EPIDIDIMO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
109;3;'201010186';'BIOPSIA DE ESCLERA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
110;3;'201010194';'BIOPSIA DE FARINGE/LARINGE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
111;3;'201010208';'BIOPSIA DE FIGADO EM CUNHA / FRAGMENTO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
112;3;'201010216';'BIOPSIA DE FIGADO POR PUNCAO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
113;3;'201010224';'BIOPSIA DE GANGLIO LINFATICO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
114;3;'201010232';'BIÓPSIA DE GLÂNDULA SALIVAR';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
115;3;'201010240';'BIOPSIA DE IRIS, CORPO CILIAR, RETINA, COROIDE, VITREO E TUMOR INTRA OCULAR';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
116;3;'201010259';'BIOPSIA DE LAMINA PEDICULO E PROCESSOS VERTEBRAIS (A CEU ABERTO)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
117;3;'201010267';'BIOPSIA DE LESAO DE PARTES MOLES (POR AGULHA / CEU ABERTO)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
118;3;'201010275';'BIOPSIA DE MEDULA OSSEA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
119;3;'201010283';'BIOPSIA DE MUSCULO (A CEU ABERTO)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
120;3;'201010291';'BIOPSIA DE NERVO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
121;3;'201010305';'BIOPSIA DE OSSO / CARTILAGEM DA CINTURA ESCAPULAR (POR AGULHA / CEU ABERTO)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
122;3;'201010313';'BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA / CEU ABERTO)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
123;3;'201010321';'BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO INFERIOR (POR AGULHA / CEU ABERTO)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
124;3;'201010330';'BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO SUPERIOR (POR AGULHA / CEU ABERTO)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
125;3;'201010348';'BIÓPSIA DE OSSO DO CRÂNIO E DA FACE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
126;3;'201010356';'BIOPSIA DE PALPEBRA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
127;3;'201010364';'BIOPSIA DE PAVILHAO AURICULAR';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
128;3;'201010372';'BIOPSIA DE PELE E PARTES MOLES';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
129;3;'201010380';'BIOPSIA DE PENIS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
130;3;'201010399';'BIOPSIA DE PIRAMIDE NASAL';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
131;3;'201010402';'BIOPSIA DE PLEURA (POR ASPIRAÇÃO/AGULHA / PLEUROSCOPIA)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
132;3;'201010410';'BIOPSIA DE PROSTATA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
133;3;'201010429';'BIOPSIA DE PULMAO POR ASPIRACAO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
134;3;'201010437';'BIOPSIA DE RIM POR PUNCAO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
135;3;'201010445';'BIOPSIA DE SEIO PARANASAL';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
136;3;'201010453';'BIOPSIA DE SINOVIA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
137;3;'201010461';'BIOPSIA DE TESTICULO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
138;3;'201010470';'BIOPSIA DE TIREOIDE OU PARATIREOIDE  PAAF';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
139;3;'201010488';'BIOPSIA DE URETER';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
140;3;'201010496';'BIOPSIA DE URETRA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
141;3;'201010500';'BIOPSIA/PUNÇÃO DE VAGINA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
142;3;'201010518';'BIOPSIA/PUNÇÃO DE VULVA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
143;3;'201010526';'BIÓPSIA DOS TECIDOS MOLES DA BOCA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
144;3;'201010534';'BIOPSIA ESTEREOTAXICA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
145;3;'201010542';'BIOPSIA PERCUTANEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONANCIA MAGNETICA / RAIO X';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
146;3;'201010550';'BIOPSIA PREESCALENICA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
147;3;'201010569';'BIOPSIA/EXERESE DE NODULO DE MAMA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
148;3;'201010585';'PUNCAO ASPIRATIVA DE MAMA POR AGULHA FINA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
149;3;'201010593';'PUNCAO DE CISTERNA SUBOCCIPITAL';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
150;3;'201010607';'PUNCAO DE MAMA POR AGULHA GROSSA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
151;3;'201010615';'PUNCAO DE VAGINA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
152;3;'201010623';'PUNCAO EXPLORADORA DO DEFERENTE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
153;3;'201010631';'PUNCAO LOMBAR';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
154;3;'201010640';'PUNCAO P/ ESVAZIAMENTO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
155;3;'201010658';'PUNCAO VENTRICULAR TRANSFONTANELA';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
156;3;'201010666';'BIOPSIA DO COLO UTERINO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
157;3;'201020017';'COLETA DE LAVADO BRONCOALVEOLAR';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
158;3;'201020025';'COLETA DE LINFA P/ PESQUISA DE M. LEPRAE';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
159;3;'201020033';'COLETA DE MATERIAL P/ EXAME CITOPATOLOGICO DE COLO UTERINO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
160;3;'201020041';'COLETA DE MATERIAL P/ EXAME LABORATORIAL';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
161;3;'201020050';'COLETA DE SANGUE P/ TRIAGEM NEONATAL';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
162;3;'201020068';'COLETA DE SANGUE PARA TIPIFICAÇÃO DO ALELO HLAB';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
163;4;'202010015';'CLEARANCE OSMOLAR';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
164;4;'202010023';'DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
165;4;'202010031';'DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
166;4;'202010040';'DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
167;4;'202010058';'DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA ( 5 DOSAGENS)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
168;4;'202010066';'DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA (4 DOSAGENS)';'2020-07-21 15:17:32.751309';'2020-07-21 15:17:32.751309'
